Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
EuroNext,Google API,https://www.brecorder.com/news/40105259/euronext-wheat-and-rapeseed-slide,Euronext wheat and rapeseed slide,"In rapeseed, Euronext August futures settled down 14.75 euros, or 2.7%, at 521.75 euros a tonne, with forecasts of beneficial rain for Canadian canola ...","In rapeseed, Euronext August futures settled down 14.75 euros, or 2.7%, at 521.75 euros a tonne, with forecasts of beneficial rain for Canadian canola ...",neutral,0.01,0.97,0.02,neutral,0.38,0.57,0.05,True,English,"['Euronext', 'Euronext August']","['Euronext wheat', 'rapeseed slide', 'Euronext August futures', 'beneficial rain', 'Canadian canola', 'rapeseed', '14.75 euros', '521.75 euros', 'forecasts']",2021-07-06,brecorder.com,
EuroNext,Google API,https://www.webwire.com/ViewPressRel.asp?aId=276080,Odyssey Acquisition S.A. lists on Euronext Amsterdam,"It is the 11th SPAC listing on Euronext markets year to date. Odyssey Acquisition intends to focus on the European Healthcare and TMT sectors, two highly ...","It is the 11th SPAC listing on Euronext markets year to date. Odyssey Acquisition intends to focus on the European Healthcare and TMT sectors, two highly ...",neutral,0.02,0.97,0.01,neutral,0.03,0.96,0.01,True,English,"['Odyssey Acquisition S.A.', 'Euronext Amsterdam', 'SPAC', 'Euronext', 'Odyssey Acquisition']","['Odyssey Acquisition S.A.', 'Euronext Amsterdam', '11th SPAC listing', 'Euronext markets', 'Odyssey Acquisition', 'European Healthcare', 'TMT sectors', 'date']",2021-07-02,webwire.com,
EuroNext,Google API,http://www.etfexpress.com/2021/07/05/302881/iconic-funds-launches-physical-bitcoin-etp-euronext,Iconic Funds launches physical bitcoin ETP on Euronext,,Iconic Funds launches physical bitcoin ETP on Euronext,neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,"['Iconic Funds', 'Euronext', 'Iconic Funds', 'Euronext']","['physical bitcoin ETP', 'Iconic Funds', 'Euronext', 'physical bitcoin ETP', 'Iconic Funds', 'Euronext']",2021-07-05,etfexpress.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/order-cash-platform-sidetrade-signs-064900901.html,Order-to-Cash platform Sidetrade signs global digital transformation deal with Veolia Group,"Sidetrade (Euronext Growth : ALBFR.PA), the Artificial Intelligence Order-to-Cash (O2C) platform dedicated to accelerating and securing cashflow, has been...","Sidetrade (Euronext Growth : ALBFR.PA), the Artificial Intelligence Order-to-Cash (O2C) platform dedicated to accelerating and securing cashflow, has been selected by Veolia Group and its subsidiarie… [+4255 chars]",neutral,0.03,0.97,0.0,neutral,0.0,1.0,0.0,True,English,"['Sidetrade', 'Veolia Group', 'Sidetrade', 'Euronext Growth', 'ALBFR', 'Veolia Group']","['global digital transformation deal', 'Cash platform', 'Veolia Group', 'Sidetrade', 'Artificial Intelligence Order', 'Euronext Growth', 'O2C) platform', 'Veolia Group', 'Sidetrade', 'ALBFR', 'PA', 'Cash', 'subsidiarie', '4255 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/sidetrade-recognized-2021-gartner-market-093200433.html,Sidetrade recognized in the 2021 Gartner Market Guide for Integrated Invoice-to-Cash Applications Report,"Sidetrade (Euronext Growth: ALBFR.PA), the Artificial Intelligence platform dedicated to accelerating and securing cashflow, has been included in a recent...","Sidetrade (Euronext Growth: ALBFR.PA), the Artificial Intelligence platform dedicated to accelerating and securing cashflow, has been included in a recent market guide report by global research and… [+3459 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Sidetrade', 'Sidetrade', 'Euronext', 'ALBFR']","['2021 Gartner Market Guide', 'Cash Applications Report', 'Sidetrade', 'recent market guide report', 'Artificial Intelligence platform', 'Euronext Growth', 'global research', 'Sidetrade', 'ALBFR', 'PA', 'cashflow', '3459 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/transaction-between-hal-essilorluxottica-closed-163000425.html,Transaction between HAL and EssilorLuxottica closed,"Transaction between HAL and EssilorLuxottica closed Schiphol, The Netherlands, 1 July 2021. GrandVision (Euronext: GVNV) announces today that the transaction...","Transaction between HAL and EssilorLuxottica closedSchiphol, The Netherlands, 1 July 2021. GrandVision (Euronext: GVNV) announces today that the transaction between EssilorLuxottica SA (Euronext: E… [+3353 chars]",neutral,0.0,0.99,0.01,neutral,0.02,0.97,0.01,True,English,"['HAL', 'EssilorLuxottica', 'HAL', 'EssilorLuxottica', 'GrandVision', 'GVNV', 'EssilorLuxottica SA']","['Transaction', 'HAL', 'EssilorLuxottica', 'The Netherlands', 'EssilorLuxottica SA', 'Transaction', 'HAL', 'Schiphol', '1 July', 'GrandVision', 'GVNV', 'Euronext', '3353 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/genfit-june-30-2021-annual-201000712.html,"GENFIT: June 30, 2021 Annual Shareholders Meeting results","Lille (France); Cambridge (Massachusetts, United States) — June 30, 2021 — GENFIT (Nasdaq and Euronext: GNFT), a late-stage biopharmaceutical company...","Lille (France); Cambridge (Massachusetts, United States) June 30, 2021GENFIT (Nasdaq and Euronext: GNFT), a late-stage biopharmaceutical company dedicated to improving the lives of patients with meta… [+3763 chars]",neutral,0.0,1.0,0.0,neutral,0.07,0.93,0.0,True,English,"['Nasdaq', 'Euronext', 'GNFT']","['2021 Annual Shareholders Meeting results', 'GENFIT', 'June', 'late-stage biopharmaceutical company', 'United States', 'Lille', 'France', 'Cambridge', 'Massachusetts', '2021GENFIT', 'Nasdaq', 'Euronext', 'GNFT', 'lives', 'patients', '3763 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/presentation-effects-qgc606-experimental-model-060000261.html,Presentation of the Effects of QGC606 in an Experimental Model of Heart Failure at the Annual Congress of the European Society of Cardiology,"PARIS, July 05, 2021 (GLOBE NEWSWIRE) -- Quantum Genomics (Euronext Growth - FR0011648971 - ALQGC), biopharmaceutical company specializing in the development...","PARIS, July 05, 2021 (GLOBE NEWSWIRE) -- Quantum Genomics (Euronext Growth - FR0011648971 - ALQGC), biopharmaceutical company specializing in the development of a new class of drugs acting directly o… [+2503 chars]",negative,0.0,0.0,1.0,neutral,0.01,0.99,0.0,True,English,"['GLOBE NEWSWIRE', 'Quantum Genomics']","['Experimental Model', 'Heart Failure', 'Annual Congress', 'European Society', 'Presentation', 'Effects', 'QGC606', 'Cardiology', 'GLOBE NEWSWIRE', 'Quantum Genomics', 'Euronext Growth', 'biopharmaceutical company', 'new class', 'PARIS', 'July', 'ALQGC', 'development', 'drugs', '2503 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/arcadis-reports-transactions-under-current-100300757.html,Arcadis reports transactions under its current share buyback program,"Amsterdam, July 2, 2021 – Arcadis (EURONEXT: ARCAD), the leading global Design & Consultancy organization for natural and built assets, has repurchased...","Amsterdam, July2, 2021 Arcadis (EURONEXT: ARCAD), the leading global Design &amp; Consultancy organization for natural and built assets, has repurchased 87,964 of its own shares in the period from 25… [+1465 chars]",neutral,0.01,0.96,0.03,neutral,0.0,1.0,0.0,True,English,"['Arcadis', 'Arcadis', 'ARCAD']","['current share buyback program', 'Arcadis', 'transactions', 'leading global Design', 'amp; Consultancy organization', 'built assets', 'Amsterdam', 'Arcadis', 'EURONEXT', 'natural', 'shares', 'period', '1465 chars', '25']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/information-total-number-voting-rights-050000504.html,Information on the Total Number of Voting Rights and Shares (Article 15 of the Law of 2 May 2007),"MONT-SAINT-GUIBERT, Belgium, June 30, 2021 (GLOBE NEWSWIRE) -- Celyad Oncology SA (Euronext & Nasdaq: CYAD), a clinical-stage biotechnology company focused...","MONT-SAINT-GUIBERT, Belgium, June 30, 2021 (GLOBE NEWSWIRE) -- Celyad Oncology SA (Euronext &amp; Nasdaq: CYAD), a clinical-stage biotechnology company focused on the discovery and development of chi… [+4443 chars]",neutral,0.01,0.96,0.03,neutral,0.0,1.0,0.0,True,English,"['GLOBE NEWSWIRE', 'Celyad Oncology SA', 'CYAD']","['Total Number', 'Voting Rights', 'Information', 'Shares', 'Article', 'Law', '2 May', 'Celyad Oncology SA', 'clinical-stage biotechnology company', 'GLOBE NEWSWIRE', 'MONT-SAINT-GUIBERT', 'Belgium', 'Euronext', 'Nasdaq', 'CYAD', 'discovery', 'development', '4443 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/availability-2020-2021-universal-registration-184800889.html,AVAILABILITY OF THE 2020-2021 UNIVERSAL REGISTRATION DOCUMENT,"AVAILABILITY OF THE 2020-2021 UNIVERSAL REGISTRATION DOCUMENT Bernin (Grenoble), France, on July 6, 2021 – Soitec (Euronext, Tech 40 Paris), a world leader...","AVAILABILITY OF THE 2020-2021 UNIVERSAL REGISTRATION DOCUMENT Bernin (Grenoble), France, on July 6, 2021Soitec (Euronext, Tech 40 Paris), a world leader in designing and manufacturing innovative se… [+3726 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Euronext, Tech 40 Paris']","['2020-2021 UNIVERSAL REGISTRATION DOCUMENT', 'AVAILABILITY', 'THE', '2020-2021 UNIVERSAL REGISTRATION DOCUMENT', 'world leader', 'innovative se', 'AVAILABILITY', 'THE', 'Bernin', 'Grenoble', 'France', 'July', '2021Soitec', 'Euronext', 'Tech', '40 Paris', 'designing', 'manufacturing', '3726 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/results-biophytis-sara-int-phase-210000774.html,Results of Biophytis SARA-INT Phase 2 Trial with Sarconeos (BIO101) in Sarcopenia will be Released by August 2021,"PARIS and CAMBRIDGE, Mass., June 30, 2021 (GLOBE NEWSWIRE) -- Biophytis SA (Nasdaq CM: BPTS, Euronext Growth Paris: ALBPS), (“Biophytis” or the “company”),a ...","PARIS and CAMBRIDGE, Mass., June 30, 2021 (GLOBE NEWSWIRE) -- Biophytis SA (Nasdaq CM: BPTS, Euronext Growth Paris: ALBPS), (Biophytis or the company),a clinical-stage biotechnology company focused o… [+4647 chars]",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,"['GLOBE NEWSWIRE', 'Biophytis SA', 'Euronext Growth Paris', 'ALBPS', 'Biophytis']","['Biophytis SARA-INT Phase 2 Trial', 'Results', 'Sarconeos', 'BIO101', 'Sarcopenia', 'August', 'Euronext Growth Paris', 'clinical-stage biotechnology company', 'GLOBE NEWSWIRE', 'Nasdaq CM', 'Biophytis SA', 'CAMBRIDGE', 'Mass.', 'BPTS', 'ALBPS', '4647 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/valneva-continues-ongoing-discussions-european-050000093.html,Valneva Continues Ongoing Discussions with the European Commission for Inactivated COVID-19 Vaccine Candidate,"Saint-Herblain (France), July 1, 2021 – Following a media article published yesterday, Valneva SE, (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine...","Saint-Herblain (France), July 1, 2021 Following a media article published yesterday, ValnevaSE, (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine company focused on the development and commerc… [+1361 chars]",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,"['European Commission', 'ValnevaSE', 'VALN', 'Euronext Paris', 'VLA']","['Inactivated COVID-19 Vaccine Candidate', 'European Commission', 'Valneva', 'Discussions', 'specialty vaccine company', 'media article', 'Euronext Paris', 'Saint-Herblain', 'France', 'ValnevaSE', 'Nasdaq', 'VLA', 'development', 'commerc', '1361 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/nyxoah-announces-pricing-nasdaq-public-124000995.html,Nyxoah Announces Pricing of Nasdaq Public Offering,"Mont-Saint-Guibert, Belgium – July 2, 2021, 2:40pm CET / 8:40am ET – Nyxoah SA (Euronext Brussels/Nasdaq: NYXH) (“Nyxoah” or the “Company”), a medical...","Mont-Saint-Guibert, Belgium July 2, 2021, 2:40pm CET / 8:40am ET Nyxoah SA (Euronext Brussels/Nasdaq: NYXH) (Nyxoah or the Company), a medical technology company focused on the development and commer… [+4622 chars]",neutral,0.02,0.95,0.03,neutral,0.02,0.91,0.07,True,English,"['Nyxoah', 'Nasdaq', 'Nyxoah SA', 'Euronext Brussels', 'NYXH', 'Nyxoah']","['Nasdaq Public Offering', 'Nyxoah Announces', 'Pricing', '40am ET Nyxoah SA', 'medical technology company', '2:40pm CET', 'Euronext Brussels/Nasdaq', 'Mont-Saint-Guibert', 'Belgium', 'NYXH', 'development', 'commer', '4622 chars']",2021-06-30,finance.yahoo.com,
EuroNext,PyNews API,https://finance.yahoo.com/news/nfl-biosciences-raises-5-0m-060000025.html,Nfl Biosciences Raises €5.0m Following Its Successful Initial Public Offering on Euronext Growth Paris®,NFL BIOSCIENCES RAISES €5.0M FOLLOWING ITS SUCCESSFUL INITIAL PUBLIC OFFERING ON EURONEXT GROWTH PARIS® Offer fully subscribedPrice set at €3.80 per...,NFL BIOSCIENCES RAISES 5.0M FOLLOWING ITS SUCCESSFUL INITIAL PUBLIC OFFERING ON EURONEXT GROWTH PARIS®,,,,,,,,,,,,,,,
<ul><li>Offer fully subscribed,,,,,,,,,,,,,,,,,,,,
</li><li>Price set at 3.80 per share,,,,,,,,,,,,,,,,,,,,
</li><li>Capital increase… [+7452 chars],neutral,0.02,0.98,0.0,neutral,0.0,1.0,0.0,True,English,"['Nfl Biosciences', 'Euronext Growth Paris®', 'NFL BIOSCIENCES', 'PARIS']","['Successful Initial Public Offering', 'Euronext Growth Paris®', 'Nfl Biosciences', 'M FOLLOWING ITS SUCCESSFUL INITIAL PUBLIC OFFERING', 'NFL BIOSCIENCES RAISES', 'EURONEXT GROWTH PARIS', 'Capital increase', 'Price', 'share', '7452 chars']",2021-06-30,finance.yahoo.com,,,,,,
EuroNext,PyNews API,https://finance.yahoo.com/news/valneva-host-symposium-covid-19-154500059.html,Valneva to Host Symposium on COVID-19 and Chikungunya Vaccine Candidates at 31st European Congress of Clinical Microbiology & Infectious Diseases,"Saint Herblain (France), July 5, 2021 –Valneva SE (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine company focused on the development and...","Saint Herblain(France), July 5, 2021ValnevaSE (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine company focused on the development and commercialization of prophylactic vaccines for infectious… [+7566 chars]",neutral,0.02,0.92,0.06,neutral,0.0,1.0,0.0,True,English,"['Euronext Paris', 'VLA']","['Chikungunya Vaccine Candidates', '31st European Congress', 'Infectious Diseases', 'Valneva', 'Symposium', 'COVID-19', 'Clinical', 'Microbiology', 'specialty vaccine company', 'Saint Herblain', 'Euronext Paris', 'prophylactic vaccines', 'France', 'July', '2021ValnevaSE', 'Nasdaq', 'VLA', 'development', 'commercialization', '7566 chars']",2021-06-30,finance.yahoo.com,
