Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
ICE Clear Europe,Bing API,https://www.digitaljournal.com/world/iran-provocations-endanger-nuclear-talks-us-and-europe-powers-warn/article,"Iran provocations endanger nuclear talks, US and Europe powers warn","it is also not clear what will happen when they do. The Arctic Ocean’s Wandel Sea is the easternmost sector of the Last Ice Area, a place where thick, old ice was expected to endure.","it is also not clear what will happen when they do. The Arctic Ocean’s Wandel Sea is the easternmost sector of the Last Ice Area, a place where thick, old ice was expected to endure.",negative,0.0,0.09,0.91,negative,0.02,0.24,0.74,True,English,[],"['Iran provocations', 'nuclear talks', 'Europe powers', 'US', 'The Arctic Ocean', 'Last Ice Area', 'thick, old ice', 'easternmost sector', 'Wandel', 'Sea', 'place']",2021-07-06,digitaljournal.com,ICE Clear Europe
ICE Clear Europe,Bing API,http://energyfuse.org/canada-announces-plans-to-phase-out-ice-vehicles-by-2035/,Canada Announces Plans to Phase Out ICE Vehicles by 2035,"The Canadian government announced a landmark new regulation that would ban gasoline and diesel vehicle sales by 2035, adding its name to the list of governments phasing out the internal combustion engine.","The Canadian government announced a landmark new regulation that would ban gasoline and diesel vehicle sales by 2035, adding its name to the list of governments phasing out the internal combustion engine.",neutral,0.01,0.99,0.0,negative,0.0,0.16,0.84,True,English,['Canadian government'],"['ICE Vehicles', 'Canada', 'Plans', 'landmark new regulation', 'diesel vehicle sales', 'internal combustion engine', 'Canadian government', 'gasoline', 'name', 'list', 'governments']",2021-07-06,energyfuse.org,ICE Clear Europe
ICE Clear Europe,Bing API,https://www.punchline-gloucester.com/skillsjobsapprenticeships/ice-cream-factory-launches-new-traineeship-opportunity-for-young-people-unilever-walls-gloucester,Ice cream factory launches new traineeship opportunity,Gloucester’s Unilever ice cream factory in Gloucester is opening its doors to local young people with a new traineeship programme.,Gloucester’s Unilever ice cream factory in Gloucester is opening its doors to local young people with a new traineeship programme.,neutral,0.05,0.95,0.0,neutral,0.0,1.0,0.0,True,English,['Unilever'],"['Ice cream factory', 'new traineeship opportunity', 'Unilever ice cream factory', 'local young people', 'new traineeship programme', 'Gloucester', 'doors']",2021-07-06,punchline-gloucester.com,ICE Clear Europe
Barclays,Google API,https://www.ft.com/content/abc04cc0-ea53-4ecb-8c1e-49c85014fa3f,Barclays stops UK clients from sending funds to Binance,Barclays has stopped UK customers from transferring funds to Binance after the Financial Conduct Authority last month said the digital asset exchange was not ...,Barclays has stopped UK customers from transferring funds to Binance after the Financial Conduct Authority last month said the digital asset exchange was not ...,neutral,0.01,0.98,0.01,negative,0.09,0.29,0.62,True,English,,,2021-07-06,ft.com,Barclays
Barclays,Google API,https://www.coindesk.com/barclays-block-is-based-on-inaccurate-understanding-binance-says,Barclays Block Is Based on 'Inaccurate Understanding ...,,Barclays Block Is Based on 'Inaccurate Understanding ...,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-06,coindesk.com,Barclays
Barclays,Google API,https://news.bitcoin.com/barclays-blocks-customers-from-sending-funds-to-binance/,Barclays Blocks Customers From Sending Funds to Binance ...,"Barclays has reported it no longer supports wiring funds to Binance, one of the largest cryptocurrency exchanges in terms of daily volume. The bank announced ...","Barclays has reported it no longer supports wiring funds to Binance, one of the largest cryptocurrency exchanges in terms of daily volume. The bank announced ...",neutral,0.01,0.98,0.01,negative,0.0,0.01,0.99,True,English,,,2021-07-06,news.bitcoin.com,Barclays
Barclays,Google API,https://www.finews.asia/people/34852-barclays-nets-ex-ubs-private-banker-in-singapore,Barclays Nets Ex-UBS Private Banker in Singapore,"Barclays appointed Evonne Tan as head of Barclays Private Bank, Singapore, according to a statement, reporting to James Penny, head of Asia ex-India, private ...","Barclays appointed Evonne Tan as head of Barclays Private Bank, Singapore, according to a statement, reporting to James Penny, head of Asia ex-India, private ...",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-06,finews.asia,Barclays
Barclays,Google API,https://www.efinancialcareers.com/news/2021/06/barclays-salary-increase,Barclays follows JPMorgan with salary increase as dominos fall,Barclays is following JPMorgan and increasing salaries for its investment bankers. The Litquidity Instagram account reported this afternoon that Barclays is ...,Barclays is following JPMorgan and increasing salaries for its investment bankers. The Litquidity Instagram account reported this afternoon that Barclays is ...,neutral,0.01,0.98,0.01,neutral,0.18,0.79,0.03,True,English,,,2021-07-01,efinancialcareers.com,Barclays
Barclays,Google API,https://www.altfi.com/article/8058_credit-kudos-adds-ex-barclays-exec-to-its-senior-team,Credit Kudos adds ex-Barclays exec to its senior team,"Open banking-powered credit referencing agency Credit Kudos has bolstered its senior team with former legal counsel at Barclays UK, Manoj Peiris. Peiris has ...","Open banking-powered credit referencing agency Credit Kudos has bolstered its senior team with former legal counsel at Barclays UK, Manoj Peiris. Peiris has ...",positive,0.99,0.01,0.0,neutral,0.09,0.9,0.01,True,English,,,2021-07-01,altfi.com,Barclays
Barclays,Google API,https://www.thetimes.co.uk/article/barclays-set-to-move-thousands-of-its-workers-across-canary-wharf-hxw55k8vn,Barclays to move thousands of Canary Wharf workers,,Barclays to move thousands of Canary Wharf workers,neutral,0.04,0.86,0.1,neutral,0.04,0.86,0.1,True,English,,,2021-07-01,thetimes.co.uk,Barclays
Barclays,Google API,https://www.hemeltoday.co.uk/news/environment/dacorum-environmental-protesters-target-barclays-with-dirty-protest-3298657,Dacorum environmental protesters target Barclays with 'dirty ...,,Dacorum environmental protesters target Barclays with 'dirty ...,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-06,hemeltoday.co.uk,Barclays
Barclays,Google API,https://www.efinancialcareers.com/news/2021/06/stephen-dainton-barclays,Are the Credit Suisse hires leaving Barclays equities business?,"Al-Khudairi left Barclays on Monday. The bank didn't respond to a request to comment on his exit, but it's understood his disappearance was portrayed internally ...","Al-Khudairi left Barclays on Monday. The bank didn't respond to a request to comment on his exit, but it's understood his disappearance was portrayed internally ...",neutral,0.01,0.98,0.01,negative,0.01,0.04,0.95,True,English,,,2021-07-01,efinancialcareers.com,Barclays
Barclays,PyNews API,https://www.reuters.com/business/finance/barclays-moves-investment-bank-into-its-london-headquarters-2021-06-30/,Barclays moves investment bank into its London headquarters - Reuters,"Britain' Barclays (BARC.L) will move its staff from across Canary Wharf into its headquarters in the London financial district, the bank said on Wednesday.","A Barclays bank building is seen at Canary Wharf in London, Britain May 17, 2017. REUTERS/Stefan Wermuth/FilesLONDON, June 30 (Reuters) - Britain' Barclays (BARC.L) will move its staff from across Ca… [+436 chars]",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-30,reuters.com,Barclays
Barclays,PyNews API,https://www.reuters.com/business/moves-barclays-nabs-ubs-banker-tan-lead-singapore-private-bank-2021-07-06/,MOVES Barclays nabs UBS banker Tan to lead Singapore private bank - Reuters,"Barclays <a href="""" target=""_blank"">(BARC.L)</a> has appointed former UBS <a href="""" target=""_blank"">(UBSG.S)</a> banker Evonne Tan as its head of private banking in Singapore, th…","Barclays <a href="""" target=""_blank"">(BARC.L)</a> has appointed former UBS <a href="""" target=""_blank"">(UBSG.S)</a> banker Evonne Tan as its head of private banking in Singapore, th…",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-30,reuters.com,Barclays
Barclays,PyNews API,https://www.entrepreneur.com/video/376380,"One Business Partner Managed a Billion-Dollar Portfolio at Barclays, the Other Heads an Ivy League Medical School Department. Can They Create a Unicorn Together?","Michael Nelson is the CEO of Intrommune Therapeutics, while Dr. Bill Reisacher sits on its scientific advisory board.","In the fourth episode of Unicorn Hunters (a show that gives viewers not only a deeper look into the sort of conversations that take place between powerful investors and entrepreneurs, but also allows… [+1458 chars]",neutral,0.02,0.97,0.01,negative,0.39,0.1,0.51,True,English,,,2021-06-30,entrepreneur.com,Barclays
Barclays,PyNews API,https://www.wsj.com/articles/flaws-emerge-in-justice-department-strategy-for-prosecuting-wall-street-11625506658,Flaws Emerge in DOJ Strategy for Prosecuting Wall Street...,A Barclays fraud case shows how a push to target financial-industry wrongdoers can run into resistance from judges,"Early one July morning in 2016, Robert Bogucki, a senior executive at Barclays PLC, walked into what he expected to be a short meeting with the British banks lawyers to go over a five-year-old transa… [+1321 chars]",negative,0.0,0.0,1.0,neutral,0.02,0.77,0.21,True,English,,,2021-06-30,wsj.com,Barclays
Barclays,PyNews API,https://www.marketwatch.com/story/june-jobs-report-bolsters-case-for-fed-to-start-slowing-down-bond-buys-this-year-11625238698,: June jobs report bolsters case for Fed to start slowing down bond-buys this year,"The strong U.S. June employment report adds to the case for the Fed to announce and start slowing down its asset purchases before the end of the year, economists said.","The strong growth in U.S. employment in June supports the forecast that the Federal Reserve will start to slow down its asset purchases this year, said Michael Gapen, chief U.S. economist at Barclays… [+3201 chars]",neutral,0.02,0.8,0.18,neutral,0.35,0.56,0.09,True,English,,,2021-06-30,marketwatch.com,Barclays
Barclays,PyNews API,https://www.efinancialcareers.com/news/2021/06/stephen-dainton-barclays,Are the Credit Suisse hires leaving Barclays equities business? - eFinancialCareers,Are the Credit Suisse hires leaving Barclays equities business?  eFinancialCareers,"Depending upon whom you talk to,  Naz Al-Khudairi's exit from Barclays is either entirely unremarkable or a sign of the changing guard. If it's the latter, other moves may be in the offing. Al-Khud… [+3635 chars]",neutral,0.02,0.97,0.01,negative,0.0,0.15,0.85,True,English,,,2021-06-30,efinancialcareers.com,Barclays
Barclays,Bing API,https://www.wealthbriefing.com/html/article.php?id=191789,Barclays Adds To Singapore Private Bank,"Barclays has hired a  former UBS executive, Evonne Tan, as head of its private banking  business in Singapore. Tan reports to James Penny, head of Asia ex-India, private bank.  She will focus on building on the collaboration between the  private bank and Barclays's corporate and investment bank in  Singapore.","Barclays has hired a  former UBS executive, Evonne Tan, as head of its private banking  business in Singapore. Tan reports to James Penny, head of Asia ex-India, private bank.  She will focus on building on the collaboration between the  private bank and Barclays's corporate and investment bank in  Singapore.",neutral,0.15,0.82,0.03,neutral,0.0,0.99,0.01,True,English,,,2021-07-07,wealthbriefing.com,Barclays
Barclays,Twitter API,Twitter,dannymean1982 BarclaysUKHelp jasyboy71 Barclays Go easy on them mate. Blockchain is screwing the banks right no…,,dannymean1982 BarclaysUKHelp jasyboy71 Barclays Go easy on them mate. Blockchain is screwing the banks right no…,negative,0.05,0.03,0.92,negative,0.05,0.03,0.92,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,"So will Barclays block betting app and casino/pokies payments to help their customers.Bit rich ""trying to help th…",,"So will Barclays block betting app and casino/pokies payments to help their customers.Bit rich ""trying to help th…",neutral,0.44,0.56,0.0,neutral,0.44,0.56,0.0,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,Gonna sort my shit out today and get a plutus account. Not gonna let NatWest or Starling do me like Barclays  DeFi,,Gonna sort my shit out today and get a plutus account. Not gonna let NatWest or Starling do me like Barclays  DeFi,negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,"forexdaily123 HukAleksandra coinbureau Barclays BarclaysUKHelp Surely not, that is a logical fallacy. As In t…",,"forexdaily123 HukAleksandra coinbureau Barclays BarclaysUKHelp Surely not, that is a logical fallacy. As In t…",negative,0.16,0.29,0.55,negative,0.16,0.29,0.55,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,Barclays severs ties with Binance following FCA warning -  $BTC  finance  crypto  blockchain,,Barclays severs ties with Binance following FCA warning -  $BTC  finance  crypto  blockchain,neutral,0.01,0.57,0.42,neutral,0.01,0.57,0.42,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,Bitcoin  BTC  News Barclays severs ties with Binance following FCA warning,,Bitcoin  BTC  News Barclays severs ties with Binance following FCA warning,negative,0.0,0.11,0.89,negative,0.0,0.11,0.89,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,GCryptowise LayahHeilpern Barclays Barclays Who are you to determine where I can spend my money? Scares for the…,,GCryptowise LayahHeilpern Barclays Barclays Who are you to determine where I can spend my money? Scares for the…,negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,BarclaysUKHelp jasyboy71 stop copy pasting barclays :(,,BarclaysUKHelp jasyboy71 stop copy pasting barclays :(,neutral,0.03,0.93,0.04,neutral,0.03,0.93,0.04,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,Barclays AidannSmith Who are you to determine where I can spend my money? Scared for the future guys?  boycottbarclays,,Barclays AidannSmith Who are you to determine where I can spend my money? Scared for the future guys?  boycottbarclays,negative,0.01,0.02,0.97,negative,0.01,0.02,0.97,True,English,,,2021-07-07,Unknown,Barclays
Barclays,Twitter API,Twitter,BTCTN MUCH Smarter than Barclays,,BTCTN MUCH Smarter than Barclays,positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,,,2021-07-07,Unknown,Barclays
