Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Deutsche Boerse,2,Twitter,Twitter,"Retweet selected by the  team |  Deutsche Boerse, Swisscom Settle Securities with Corda and…",,"Retweet selected by the  team |  Deutsche Boerse, Swisscom Settle Securities with Corda and…",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-03,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,"The Deutsche Börse Photography Foundation Prize 2021 nominates four artists who “invite us to examine urgent, thoug…",,"The Deutsche Börse Photography Foundation Prize 2021 nominates four artists who “invite us to examine urgent, thoug…",neutral,0.13,0.86,0.01,neutral,0.13,0.86,0.01,True,English,,,2021-07-03,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares Issues Three Crypto ETNs on Deutsche Boerse,,CoinShares Issues Three Crypto ETNs on Deutsche Boerse,neutral,0.08,0.88,0.04,neutral,0.08,0.88,0.04,True,English,,,2021-07-03,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today,,Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares Issues Three Crypto ETNs on Deutsche Boerse  crypto  cryptocurrency  blockchain…,,CoinShares Issues Three Crypto ETNs on Deutsche Boerse  crypto  cryptocurrency  blockchain…,neutral,0.08,0.86,0.06,neutral,0.08,0.86,0.06,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Markets  Business Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today,,Markets  Business Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Deutsche Boerse is set to roll out real-time  currency  pricing data to  clients sourced from the  exchange's 360T…,,Deutsche Boerse is set to roll out real-time  currency  pricing data to  clients sourced from the  exchange's 360T…,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Business  News CoinShares Issues Three Crypto ETNs on Deutsche Boerse,,Business  News CoinShares Issues Three Crypto ETNs on Deutsche Boerse,neutral,0.03,0.94,0.03,neutral,0.03,0.94,0.03,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today  ICO  bitcoin  trading via…,,Bitcoin ETP From Iconic Funds Starts Trading on Deutsche Boerse Xetra Today  ICO  bitcoin  trading via…,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares Issues Three Crypto ETNs on Deutsche Boerse,,CoinShares Issues Three Crypto ETNs on Deutsche Boerse,neutral,0.08,0.88,0.04,neutral,0.08,0.88,0.04,True,English,,,2021-07-02,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares Issues Three Crypto ETNs on Deutsche Boerse   Business  News  CoinShares  DeutscheBoerse,,CoinShares Issues Three Crypto ETNs on Deutsche Boerse   Business  News  CoinShares  DeutscheBoerse,neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-02,Unknown,Euroclear
EuroNext,3,Google API,https://www.datacenterdynamics.com/en/news/euronext-ceo-on-post-brexit-uk-data-center-exit-big-decisions-come-with-big-consequences/,Euronext CEO on post-Brexit UK data center exit: “Big ...,Europe's largest stock exchange Euronext is moving its data center out of London to Italy because it needs a “predictable regulatory environment” that the UK ...,Europe's largest stock exchange Euronext is moving its data center out of London to Italy because it needs a “predictable regulatory environment” that the UK ...,neutral,0.0,0.99,0.01,neutral,0.01,0.85,0.14,True,English,,,2021-07-01,datacenterdynamics.com,Euroclear
EuroNext,3,Google API,https://www.businesswire.com/news/home/20210628005212/en/IoT-Focused-Satellite-Company-Astrocast-Contemplating-a-Listing-on-Euronext-Growth,IoT Focused Satellite Company Astrocast Contemplating a ...,"IoT Focused Satellite Company Astrocast Contemplating a Listing on Euronext Growth. Astrocast, a leading Swiss IoT focused nanosatellite company, ...","IoT Focused Satellite Company Astrocast Contemplating a Listing on Euronext Growth. Astrocast, a leading Swiss IoT focused nanosatellite company, ...",neutral,0.01,0.85,0.14,positive,0.54,0.27,0.19,True,English,,,2021-06-28,businesswire.com,Euroclear
EuroNext,3,Google API,https://finance.yahoo.com/news/iconic-funds-physical-bitcoin-etp-140000683.html,Iconic Funds' Physical Bitcoin ETP Listing in Paris and Amsterdam on Euronext,"Michael Geister, Iconic's newly appointed Head of Crypto ETPs says, 'Euronext being one of the largest exchanges in Europe is joining the club of Crypto-friendly ...","Michael Geister, Iconic's newly appointed Head of Crypto ETPs says, 'Euronext being one of the largest exchanges in Europe is joining the club of Crypto-friendly ...",neutral,0.01,0.99,0.0,neutral,0.39,0.6,0.01,True,English,,,2021-07-02,finance.yahoo.com,Euroclear
EuroNext,3,Google API,https://www.marketplace.org/2021/06/30/euronext-ceo-explains-exchanges-post-brexit-move-from-london/,Euronext CEO explains exchange’s post-Brexit move from London,"In real estate, location is everything. Apparently, so too in financial services. In April, pan-European stock exchange operator Euronext, which functions in major ...","In real estate, location is everything. Apparently, so too in financial services. In April, pan-European stock exchange operator Euronext, which functions in major ...",neutral,0.01,0.98,0.01,negative,0.0,0.01,0.99,True,English,,,2021-06-30,marketplace.org,Euroclear
EuroNext,3,Google API,https://ledgerinsights.com/euronext-backed-liquidshare-adopts-daml-for-smart-contracts/,Euronext-backed Liquidshare adopts Daml for smart contracts,"Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...","Liquidshare is backed by Societe Generale, BNP Paribas, Euronext and Euroclear, amongst others. When it was founded in 2017, it started with a post-trade ...",neutral,0.41,0.58,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-06-30,ledgerinsights.com,Euroclear
EuroNext,3,Google API,https://finance.yahoo.com/news/successful-initial-public-offering-ama-190000090.html,Successful initial public offering of AMA on the Euronext Growth market in Paris,"Successful initial public offering of AMA on the Euronext Growth market in Paris. Offer price is set at €6,60 euros per share, implying a market capitalization of ...","Successful initial public offering of AMA on the Euronext Growth market in Paris. Offer price is set at €6,60 euros per share, implying a market capitalization of ...",positive,0.86,0.12,0.02,positive,0.86,0.12,0.02,True,English,,,2021-06-29,finance.yahoo.com,Euroclear
EuroNext,3,Google API,https://www.webwire.com/ViewPressRel.asp?aId=276080,Odyssey Acquisition S.A. lists on Euronext Amsterdam,"It is the 11th SPAC listing on Euronext markets year to date. Odyssey Acquisition intends to focus on the European Healthcare and TMT sectors, two highly ...","It is the 11th SPAC listing on Euronext markets year to date. Odyssey Acquisition intends to focus on the European Healthcare and TMT sectors, two highly ...",neutral,0.02,0.97,0.01,neutral,0.03,0.96,0.01,True,English,,,2021-07-02,webwire.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/sidetrade-recognized-2021-gartner-market-093200433.html,Sidetrade recognized in the 2021 Gartner Market Guide for Integrated Invoice-to-Cash Applications Report,"Sidetrade (Euronext Growth: ALBFR.PA), the Artificial Intelligence platform dedicated to accelerating and securing cashflow, has been included in a recent...","Sidetrade (Euronext Growth: ALBFR.PA), the Artificial Intelligence platform dedicated to accelerating and securing cashflow, has been included in a recent market guide report by global research and… [+3459 chars]",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/transaction-between-hal-essilorluxottica-closed-163000425.html,Transaction between HAL and EssilorLuxottica closed,"Transaction between HAL and EssilorLuxottica closed Schiphol, The Netherlands, 1 July 2021. GrandVision (Euronext: GVNV) announces today that the transaction...","Transaction between HAL and EssilorLuxottica closedSchiphol, The Netherlands, 1 July 2021. GrandVision (Euronext: GVNV) announces today that the transaction between EssilorLuxottica SA (Euronext: E… [+3353 chars]",neutral,0.0,0.99,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/genfit-june-30-2021-annual-201000712.html,"GENFIT: June 30, 2021 Annual Shareholders Meeting results","Lille (France); Cambridge (Massachusetts, United States) — June 30, 2021 — GENFIT (Nasdaq and Euronext: GNFT), a late-stage biopharmaceutical company...","Lille (France); Cambridge (Massachusetts, United States) June 30, 2021GENFIT (Nasdaq and Euronext: GNFT), a late-stage biopharmaceutical company dedicated to improving the lives of patients with meta… [+3763 chars]",neutral,0.0,1.0,0.0,neutral,0.07,0.93,0.0,True,English,,,2021-06-30,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/arcadis-reports-transactions-under-current-100300757.html,Arcadis reports transactions under its current share buyback program,"Amsterdam, July 2, 2021 – Arcadis (EURONEXT: ARCAD), the leading global Design & Consultancy organization for natural and built assets, has repurchased...","Amsterdam, July2, 2021 Arcadis (EURONEXT: ARCAD), the leading global Design &amp; Consultancy organization for natural and built assets, has repurchased 87,964 of its own shares in the period from 25… [+1465 chars]",neutral,0.01,0.96,0.03,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/information-total-number-voting-rights-050000504.html,Information on the Total Number of Voting Rights and Shares (Article 15 of the Law of 2 May 2007),"MONT-SAINT-GUIBERT, Belgium, June 30, 2021 (GLOBE NEWSWIRE) -- Celyad Oncology SA (Euronext & Nasdaq: CYAD), a clinical-stage biotechnology company focused...","MONT-SAINT-GUIBERT, Belgium, June 30, 2021 (GLOBE NEWSWIRE) -- Celyad Oncology SA (Euronext &amp; Nasdaq: CYAD), a clinical-stage biotechnology company focused on the discovery and development of chi… [+4443 chars]",neutral,0.01,0.96,0.03,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/full-power-vsm3-vsm4-211-170000690.html,Full power for VSM3 and VSM4: 211 megawatts for the two new wind farms of the Serra Branca cluster in Brazil,Full power for VSM3 and VSM4: 211 megawatts for the two new wind farms of the Serra Branca cluster in Brazil Voltalia (Euronext Paris ISIN code: FR0011995588...,"Full power for VSM3 and VSM4: 211 megawatts for the two new wind farms of the Serra Branca cluster in BrazilVoltalia (Euronext Paris ISIN code: FR0011995588), an international player in renewable e… [+4588 chars]",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/core-laboratories-second-quarter-2021-200000932.html,"Core Laboratories' Second Quarter 2021 Webcast At 7:30 A.M. CDT / 2:30 P.M. CEST On July 29, 2021","Core Laboratories (NYSE: ""CLB US"" and Euronext Amsterdam: ""CLB NA"") will broadcast its second quarter 2021 conference call over the Internet at 7:30 a.m. CDT...","AMSTERDAM, June 29, 2021 /PRNewswire/ -- Core Laboratories (NYSE: ""CLB US"" and Euronext Amsterdam: ""CLB NA"") will broadcast its second quarter 2021 conference call over the Internet at 7:30 a.m. CDT … [+1473 chars]",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-29,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/results-biophytis-sara-int-phase-210000774.html,Results of Biophytis SARA-INT Phase 2 Trial with Sarconeos (BIO101) in Sarcopenia will be Released by August 2021,"PARIS and CAMBRIDGE, Mass., June 30, 2021 (GLOBE NEWSWIRE) -- Biophytis SA (Nasdaq CM: BPTS, Euronext Growth Paris: ALBPS), (“Biophytis” or the “company”),a ...","PARIS and CAMBRIDGE, Mass., June 30, 2021 (GLOBE NEWSWIRE) -- Biophytis SA (Nasdaq CM: BPTS, Euronext Growth Paris: ALBPS), (Biophytis or the company),a clinical-stage biotechnology company focused o… [+4647 chars]",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/valneva-continues-ongoing-discussions-european-050000093.html,Valneva Continues Ongoing Discussions with the European Commission for Inactivated COVID-19 Vaccine Candidate,"Saint-Herblain (France), July 1, 2021 – Following a media article published yesterday, Valneva SE, (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine...","Saint-Herblain (France), July 1, 2021 Following a media article published yesterday, ValnevaSE, (Nasdaq: VALN; Euronext Paris: VLA), a specialty vaccine company focused on the development and commerc… [+1361 chars]",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/nyxoah-announces-pricing-nasdaq-public-124000995.html,Nyxoah Announces Pricing of Nasdaq Public Offering,"Mont-Saint-Guibert, Belgium – July 2, 2021, 2:40pm CET / 8:40am ET – Nyxoah SA (Euronext Brussels/Nasdaq: NYXH) (“Nyxoah” or the “Company”), a medical...","Mont-Saint-Guibert, Belgium July 2, 2021, 2:40pm CET / 8:40am ET Nyxoah SA (Euronext Brussels/Nasdaq: NYXH) (Nyxoah or the Company), a medical technology company focused on the development and commer… [+4622 chars]",neutral,0.02,0.95,0.03,neutral,0.02,0.91,0.07,True,English,,,2021-07-02,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/two-largest-global-insurance-companies-063000157.html,Two of the Largest Global Insurance Companies Select Award-Winning CCM Solution Quadient Inspire,"Two of the Largest Global Insurance Companies Select Award-Winning CCM Solution Quadient Inspire Paris, June 28, 2021 Quadient (Euronext Paris: QDT), a...","Two of the Largest Global Insurance Companies Select Award-Winning CCM Solution Quadient InspireParis, June 28, 2021Quadient (Euronext Paris: QDT), a leader in helping businesses create meaningfu… [+3602 chars]",neutral,0.13,0.87,0.0,neutral,0.02,0.98,0.0,True,English,,,2021-06-28,finance.yahoo.com,Euroclear
EuroNext,3,PyNews API,https://finance.yahoo.com/news/sodexo-q3-fiscal-2021-revenue-050000605.html,Sodexo Q3 Fiscal 2021 revenue: Strong and better than expected organic growth,"Q3 Organic growth at +19%2nd half guidance revised up Issy-les-Moulineaux, July 1, 2021 - 7:00 am, French time Sodexo (NYSE Euronext Paris FR 0000121220-OTC:...","<ul><li>Q3 Organic growth at +19%</li><li>2nd half guidance revised up</li></ul>Issy-les-Moulineaux, July 1, 2021 - 7:00 am, French time Sodexo (NYSE Euronext Paris FR 0000121220-OTC: SDXAY).Q3… [+31503 chars]",positive,0.96,0.04,0.0,neutral,0.01,0.98,0.01,True,English,,,2021-07-01,finance.yahoo.com,Euroclear
